Id,Expected
train_6987,dome_outer
train_6988,vault
train_6989,column
train_6990,vault
train_6991,dome_outer
train_6992,vault
train_6993,dome_inner
train_6994,dome_inner
train_6995,dome_inner
train_6996,column
train_6997,vault
train_6998,bell_tower
train_6999,gargoyle
train_7000,gargoyle
train_7001,column
train_7002,dome_outer
train_7003,bell_tower
train_7004,vault
train_7005,gargoyle
train_7006,dome_outer
train_7007,gargoyle
train_7008,stained_glass
train_7009,column
train_7010,vault
train_7011,apse
train_7012,column
train_7013,gargoyle
train_7014,stained_glass
train_7015,apse
train_7016,altar
train_7017,stained_glass
train_7018,column
train_7019,stained_glass
train_7020,altar
train_7021,stained_glass
train_7022,bell_tower
train_7023,bell_tower
train_7024,column
train_7025,gargoyle
train_7026,vault
train_7027,apse
train_7028,column
train_7029,gargoyle
train_7030,gargoyle
train_7031,vault
train_7032,bell_tower
train_7033,altar
train_7034,column
train_7035,dome_outer
train_7036,flying_buttress
train_7037,vault
train_7038,vault
train_7039,column
train_7040,gargoyle
train_7041,vault
train_7042,dome_outer
train_7043,gargoyle
train_7044,bell_tower
train_7045,dome_inner
train_7046,bell_tower
train_7047,dome_inner
train_7048,stained_glass
train_7049,vault
train_7050,stained_glass
train_7051,dome_outer
train_7052,gargoyle
train_7053,vault
train_7054,vault
train_7055,gargoyle
train_7056,column
train_7057,flying_buttress
train_7058,column
train_7059,column
train_7060,altar
train_7061,altar
train_7062,gargoyle
train_7063,dome_outer
train_7064,bell_tower
train_7065,vault
train_7066,altar
train_7067,gargoyle
train_7068,bell_tower
train_7069,column
train_7070,vault
train_7071,gargoyle
train_7072,bell_tower
train_7073,column
train_7074,column
train_7075,dome_inner
train_7076,altar
train_7077,dome_inner
train_7078,dome_outer
train_7079,gargoyle
train_7080,dome_outer
train_7081,altar
train_7082,altar
train_7083,gargoyle
train_7084,dome_inner
train_7085,dome_inner
train_7086,apse
train_7087,dome_outer
train_7088,column
train_7089,stained_glass
train_7090,vault
train_7091,gargoyle
train_7092,bell_tower
train_7093,altar
train_7094,gargoyle
train_7095,altar
train_7096,vault
train_7097,stained_glass
train_7098,gargoyle
train_7099,bell_tower
train_7100,column
train_7101,dome_outer
train_7102,altar
train_7103,column
train_7104,column
train_7105,column
train_7106,gargoyle
train_7107,dome_outer
train_7108,vault
train_7109,apse
train_7110,dome_outer
train_7111,apse
train_7112,column
train_7113,vault
train_7114,altar
train_7115,bell_tower
train_7116,apse
train_7117,vault
train_7118,altar
train_7119,column
train_7120,dome_outer
train_7121,column
train_7122,bell_tower
train_7123,vault
train_7124,vault
train_7125,column
train_7126,bell_tower
train_7127,vault
train_7128,gargoyle
train_7129,dome_inner
train_7130,gargoyle
train_7131,flying_buttress
train_7132,dome_outer
train_7133,flying_buttress
train_7134,altar
train_7135,bell_tower
train_7136,dome_inner
train_7137,column
train_7138,dome_outer
train_7139,column
train_7140,bell_tower
train_7141,dome_outer
train_7142,bell_tower
train_7143,dome_outer
train_7144,bell_tower
train_7145,stained_glass
train_7146,column
train_7147,vault
train_7148,altar
train_7149,altar
train_7150,stained_glass
train_7151,gargoyle
train_7152,bell_tower
train_7153,stained_glass
train_7154,gargoyle
train_7155,apse
train_7156,dome_inner
train_7157,apse
train_7158,stained_glass
train_7159,column
train_7160,apse
train_7161,vault
train_7162,column
train_7163,column
train_7164,column
train_7165,column
train_7166,bell_tower
train_7167,dome_outer
train_7168,dome_outer
train_7169,bell_tower
train_7170,altar
train_7171,stained_glass
train_7172,column
train_7173,stained_glass
train_7174,altar
train_7175,gargoyle
train_7176,apse
train_7177,column
train_7178,altar
train_7179,vault
train_7180,vault
train_7181,vault
train_7182,column
train_7183,altar
train_7184,vault
train_7185,dome_outer
train_7186,dome_outer
train_7187,column
train_7188,bell_tower
train_7189,bell_tower
train_7190,bell_tower
train_7191,bell_tower
train_7192,stained_glass
train_7193,dome_outer
train_7194,column
train_7195,gargoyle
train_7196,bell_tower
train_7197,column
train_7198,gargoyle
train_7199,column
train_7200,column
train_7201,stained_glass
train_7202,dome_outer
train_7203,stained_glass
train_7204,stained_glass
train_7205,bell_tower
train_7206,altar
train_7207,gargoyle
train_7208,stained_glass
train_7209,bell_tower
train_7210,vault
train_7211,bell_tower
train_7212,dome_outer
train_7213,altar
train_7214,dome_outer
train_7215,column
train_7216,bell_tower
train_7217,column
train_7218,dome_inner
train_7219,column
train_7220,column
train_7221,column
train_7222,dome_inner
train_7223,dome_inner
train_7224,stained_glass
train_7225,column
train_7226,altar
train_7227,apse
train_7228,bell_tower
train_7229,flying_buttress
train_7230,column
train_7231,bell_tower
train_7232,bell_tower
train_7233,flying_buttress
train_7234,bell_tower
train_7235,apse
train_7236,stained_glass
train_7237,column
train_7238,dome_inner
train_7239,altar
train_7240,dome_outer
train_7241,bell_tower
train_7242,apse
train_7243,vault
train_7244,altar
train_7245,stained_glass
train_7246,dome_inner
train_7247,dome_inner
train_7248,column
train_7249,dome_outer
train_7250,dome_outer
train_7251,vault
train_7252,column
train_7253,gargoyle
train_7254,dome_inner
train_7255,vault
train_7256,vault
train_7257,stained_glass
train_7258,column
train_7259,dome_inner
train_7260,flying_buttress
train_7261,dome_inner
train_7262,bell_tower
train_7263,stained_glass
train_7264,apse
train_7265,gargoyle
train_7266,dome_outer
train_7267,altar
train_7268,flying_buttress
train_7269,column
train_7270,altar
train_7271,altar
train_7272,column
train_7273,dome_outer
train_7274,stained_glass
train_7275,vault
train_7276,bell_tower
train_7277,vault
train_7278,gargoyle
train_7279,column
train_7280,gargoyle
train_7281,column
train_7282,altar
train_7283,vault
train_7284,gargoyle
train_7285,dome_outer
train_7286,dome_inner
train_7287,vault
train_7288,gargoyle
train_7289,gargoyle
train_7290,dome_outer
train_7291,flying_buttress
train_7292,gargoyle
train_7293,gargoyle
train_7294,column
train_7295,apse
train_7296,gargoyle
train_7297,column
train_7298,gargoyle
train_7299,column
train_7300,column
train_7301,bell_tower
train_7302,apse
train_7303,dome_inner
train_7304,dome_outer
train_7305,altar
train_7306,bell_tower
train_7307,flying_buttress
train_7308,column
train_7309,dome_outer
train_7310,stained_glass
train_7311,column
train_7312,dome_outer
train_7313,dome_inner
train_7314,vault
train_7315,vault
train_7316,dome_inner
train_7317,apse
train_7318,flying_buttress
train_7319,altar
train_7320,dome_outer
train_7321,gargoyle
train_7322,column
train_7323,vault
train_7324,dome_inner
train_7325,stained_glass
train_7326,bell_tower
train_7327,column
train_7328,bell_tower
train_7329,stained_glass
train_7330,column
train_7331,dome_outer
train_7332,bell_tower
train_7333,altar
train_7334,dome_outer
train_7335,column
train_7336,stained_glass
train_7337,column
train_7338,vault
train_7339,column
train_7340,stained_glass
train_7341,stained_glass
train_7342,vault
train_7343,column
train_7344,gargoyle
train_7345,stained_glass
train_7346,dome_inner
train_7347,column
train_7348,dome_outer
train_7349,gargoyle
train_7350,flying_buttress
train_7351,vault
train_7352,column
train_7353,dome_outer
train_7354,stained_glass
train_7355,vault
train_7356,apse
train_7357,gargoyle
train_7358,column
train_7359,flying_buttress
train_7360,bell_tower
train_7361,stained_glass
train_7362,apse
train_7363,column
train_7364,bell_tower
train_7365,gargoyle
train_7366,vault
train_7367,dome_outer
train_7368,column
train_7369,apse
train_7370,bell_tower
train_7371,vault
train_7372,flying_buttress
train_7373,altar
train_7374,apse
train_7375,dome_outer
train_7376,bell_tower
train_7377,dome_inner
train_7378,dome_outer
train_7379,stained_glass
train_7380,altar
train_7381,vault
train_7382,column
train_7383,apse
train_7384,gargoyle
train_7385,column
train_7386,apse
train_7387,bell_tower
train_7388,vault
train_7389,dome_outer
train_7390,column
train_7391,column
train_7392,gargoyle
train_7393,vault
train_7394,dome_outer
train_7395,column
train_7396,bell_tower
train_7397,gargoyle
train_7398,altar
train_7399,column
train_7400,altar
train_7401,stained_glass
train_7402,flying_buttress
train_7403,bell_tower
train_7404,gargoyle
train_7405,altar
train_7406,dome_outer
train_7407,vault
train_7408,stained_glass
train_7409,column
train_7410,column
train_7411,gargoyle
train_7412,stained_glass
train_7413,column
train_7414,column
train_7415,column
train_7416,apse
train_7417,column
train_7418,vault
train_7419,gargoyle
train_7420,dome_inner
train_7421,dome_inner
train_7422,column
train_7423,dome_outer
train_7424,dome_outer
train_7425,dome_outer
train_7426,column
train_7427,altar
train_7428,bell_tower
train_7429,bell_tower
train_7430,flying_buttress
train_7431,column
train_7432,altar
train_7433,dome_outer
train_7434,dome_inner
train_7435,stained_glass
train_7436,vault
train_7437,dome_outer
train_7438,bell_tower
train_7439,flying_buttress
train_7440,bell_tower
train_7441,column
train_7442,vault
train_7443,vault
train_7444,vault
train_7445,column
train_7446,vault
train_7447,stained_glass
train_7448,gargoyle
train_7449,gargoyle
train_7450,vault
train_7451,bell_tower
train_7452,bell_tower
train_7453,vault
train_7454,bell_tower
train_7455,stained_glass
train_7456,vault
train_7457,apse
train_7458,gargoyle
train_7459,apse
train_7460,stained_glass
train_7461,gargoyle
train_7462,vault
train_7463,gargoyle
train_7464,bell_tower
train_7465,stained_glass
train_7466,gargoyle
train_7467,column
train_7468,dome_inner
train_7469,dome_outer
train_7470,vault
train_7471,gargoyle
train_7472,dome_inner
train_7473,altar
train_7474,flying_buttress
train_7475,dome_inner
train_7476,vault
train_7477,column
train_7478,dome_outer
train_7479,dome_inner
train_7480,dome_outer
train_7481,bell_tower
train_7482,gargoyle
train_7483,gargoyle
train_7484,apse
train_7485,gargoyle
train_7486,dome_outer
train_7487,bell_tower
train_7488,apse
train_7489,column
train_7490,altar
train_7491,dome_outer
train_7492,dome_outer
train_7493,column
train_7494,dome_outer
train_7495,dome_outer
train_7496,gargoyle
train_7497,stained_glass
train_7498,dome_outer
train_7499,bell_tower
train_7500,stained_glass
train_7501,column
train_7502,vault
train_7503,altar
train_7504,gargoyle
train_7505,column
train_7506,gargoyle
train_7507,altar
train_7508,altar
train_7509,column
train_7510,vault
train_7511,apse
train_7512,gargoyle
train_7513,apse
train_7514,dome_outer
train_7515,dome_outer
train_7516,stained_glass
train_7517,column
train_7518,altar
train_7519,dome_inner
train_7520,gargoyle
train_7521,gargoyle
train_7522,column
train_7523,bell_tower
train_7524,gargoyle
train_7525,column
train_7526,gargoyle
train_7527,dome_inner
train_7528,gargoyle
train_7529,dome_outer
train_7530,bell_tower
train_7531,column
train_7532,dome_outer
train_7533,altar
train_7534,gargoyle
train_7535,column
train_7536,bell_tower
train_7537,column
train_7538,apse
train_7539,bell_tower
train_7540,altar
train_7541,altar
train_7542,flying_buttress
train_7543,column
train_7544,bell_tower
train_7545,gargoyle
train_7546,vault
train_7547,dome_inner
train_7548,column
train_7549,column
train_7550,dome_outer
train_7551,gargoyle
train_7552,gargoyle
train_7553,column
train_7554,gargoyle
train_7555,vault
train_7556,gargoyle
train_7557,vault
train_7558,gargoyle
train_7559,column
train_7560,dome_outer
train_7561,gargoyle
train_7562,gargoyle
train_7563,column
train_7564,column
train_7565,column
train_7566,column
train_7567,column
train_7568,stained_glass
train_7569,stained_glass
train_7570,column
train_7571,apse
train_7572,column
train_7573,gargoyle
train_7574,column
train_7575,column
train_7576,flying_buttress
train_7577,column
train_7578,dome_inner
train_7579,stained_glass
train_7580,apse
train_7581,gargoyle
train_7582,dome_outer
train_7583,gargoyle
train_7584,dome_outer
train_7585,column
train_7586,bell_tower
train_7587,gargoyle
train_7588,altar
train_7589,stained_glass
train_7590,stained_glass
train_7591,gargoyle
train_7592,column
train_7593,altar
train_7594,vault
train_7595,bell_tower
train_7596,stained_glass
train_7597,gargoyle
train_7598,gargoyle
train_7599,vault
train_7600,altar
train_7601,dome_outer
train_7602,column
train_7603,dome_outer
train_7604,altar
train_7605,dome_inner
train_7606,dome_inner
train_7607,column
train_7608,column
train_7609,altar
train_7610,column
train_7611,gargoyle
train_7612,column
train_7613,gargoyle
train_7614,gargoyle
train_7615,dome_inner
train_7616,gargoyle
train_7617,vault
train_7618,gargoyle
train_7619,column
train_7620,vault
train_7621,column
train_7622,stained_glass
train_7623,column
train_7624,dome_outer
train_7625,vault
train_7626,dome_outer
train_7627,vault
train_7628,stained_glass
train_7629,column
train_7630,stained_glass
train_7631,flying_buttress
train_7632,apse
train_7633,apse
train_7634,vault
train_7635,vault
train_7636,stained_glass
train_7637,dome_inner
train_7638,gargoyle
train_7639,altar
train_7640,stained_glass
train_7641,vault
train_7642,flying_buttress
train_7643,bell_tower
train_7644,bell_tower
train_7645,column
train_7646,gargoyle
train_7647,column
train_7648,vault
train_7649,bell_tower
train_7650,dome_inner
train_7651,apse
train_7652,gargoyle
train_7653,bell_tower
train_7654,dome_inner
train_7655,vault
train_7656,column
train_7657,dome_inner
train_7658,column
train_7659,dome_outer
train_7660,column
train_7661,column
train_7662,bell_tower
train_7663,gargoyle
train_7664,gargoyle
train_7665,flying_buttress
train_7666,dome_outer
train_7667,bell_tower
train_7668,vault
train_7669,stained_glass
train_7670,bell_tower
train_7671,bell_tower
train_7672,vault
train_7673,gargoyle
train_7674,dome_outer
train_7675,dome_outer
train_7676,vault
train_7677,altar
train_7678,column
train_7679,dome_outer
train_7680,stained_glass
train_7681,gargoyle
train_7682,altar
train_7683,dome_inner
train_7684,stained_glass
train_7685,stained_glass
train_7686,stained_glass
train_7687,flying_buttress
train_7688,altar
train_7689,gargoyle
train_7690,dome_inner
train_7691,dome_inner
train_7692,altar
train_7693,dome_inner
train_7694,stained_glass
train_7695,column
train_7696,apse
train_7697,flying_buttress
train_7698,flying_buttress
train_7699,apse
train_7700,column
train_7701,apse
train_7702,altar
train_7703,altar
train_7704,bell_tower
train_7705,flying_buttress
train_7706,column
train_7707,vault
train_7708,stained_glass
train_7709,vault
train_7710,stained_glass
train_7711,apse
train_7712,stained_glass
train_7713,gargoyle
train_7714,dome_inner
train_7715,dome_inner
train_7716,stained_glass
train_7717,column
train_7718,column
train_7719,bell_tower
train_7720,column
train_7721,vault
train_7722,gargoyle
train_7723,vault
train_7724,dome_inner
train_7725,gargoyle
train_7726,bell_tower
train_7727,column
train_7728,vault
train_7729,gargoyle
train_7730,apse
train_7731,dome_outer
train_7732,bell_tower
train_7733,stained_glass
train_7734,gargoyle
train_7735,gargoyle
train_7736,gargoyle
train_7737,dome_inner
train_7738,stained_glass
train_7739,dome_inner
train_7740,dome_outer
train_7741,column
train_7742,vault
train_7743,stained_glass
train_7744,column
train_7745,bell_tower
train_7746,gargoyle
train_7747,gargoyle
train_7748,bell_tower
train_7749,gargoyle
train_7750,apse
train_7751,apse
train_7752,bell_tower
train_7753,flying_buttress
train_7754,stained_glass
train_7755,bell_tower
train_7756,vault
train_7757,bell_tower
train_7758,vault
train_7759,bell_tower
train_7760,dome_inner
train_7761,dome_outer
train_7762,gargoyle
train_7763,flying_buttress
train_7764,vault
train_7765,column
train_7766,vault
train_7767,apse
train_7768,vault
train_7769,column
train_7770,vault
train_7771,dome_outer
train_7772,stained_glass
train_7773,apse
train_7774,altar
train_7775,dome_outer
train_7776,bell_tower
train_7777,vault
train_7778,flying_buttress
train_7779,gargoyle
train_7780,bell_tower
train_7781,gargoyle
train_7782,stained_glass
train_7783,column
train_7784,bell_tower
train_7785,dome_outer
train_7786,dome_outer
train_7787,dome_inner
train_7788,column
train_7789,dome_outer
train_7790,dome_inner
train_7791,stained_glass
train_7792,column
train_7793,dome_inner
train_7794,bell_tower
train_7795,bell_tower
train_7796,bell_tower
train_7797,dome_outer
train_7798,column
train_7799,column
train_7800,dome_outer
train_7801,column
train_7802,vault
train_7803,column
train_7804,dome_outer
train_7805,vault
train_7806,stained_glass
train_7807,bell_tower
train_7808,dome_outer
train_7809,apse
train_7810,altar
train_7811,vault
train_7812,column
train_7813,bell_tower
train_7814,bell_tower
train_7815,vault
train_7816,apse
train_7817,stained_glass
train_7818,column
train_7819,stained_glass
train_7820,apse
train_7821,gargoyle
train_7822,flying_buttress
train_7823,bell_tower
train_7824,gargoyle
train_7825,gargoyle
train_7826,gargoyle
train_7827,bell_tower
train_7828,stained_glass
train_7829,vault
train_7830,column
train_7831,altar
train_7832,column
train_7833,column
train_7834,gargoyle
train_7835,gargoyle
train_7836,dome_outer
train_7837,apse
train_7838,dome_inner
train_7839,apse
train_7840,apse
train_7841,gargoyle
train_7842,altar
train_7843,column
train_7844,stained_glass
train_7845,gargoyle
train_7846,bell_tower
train_7847,dome_outer
train_7848,bell_tower
train_7849,vault
train_7850,column
train_7851,column
train_7852,column
train_7853,vault
train_7854,apse
train_7855,vault
train_7856,gargoyle
train_7857,gargoyle
train_7858,gargoyle
train_7859,dome_outer
train_7860,bell_tower
train_7861,dome_outer
train_7862,dome_inner
train_7863,flying_buttress
train_7864,altar
train_7865,vault
train_7866,gargoyle
train_7867,column
train_7868,bell_tower
train_7869,dome_inner
train_7870,altar
train_7871,vault
train_7872,altar
train_7873,vault
train_7874,column
train_7875,gargoyle
train_7876,dome_outer
train_7877,vault
train_7878,bell_tower
train_7879,dome_outer
train_7880,flying_buttress
train_7881,column
train_7882,column
train_7883,altar
train_7884,flying_buttress
train_7885,vault
train_7886,dome_outer
train_7887,gargoyle
train_7888,stained_glass
train_7889,flying_buttress
train_7890,bell_tower
train_7891,stained_glass
train_7892,dome_outer
train_7893,vault
train_7894,gargoyle
train_7895,column
train_7896,vault
train_7897,dome_inner
train_7898,vault
train_7899,dome_inner
train_7900,vault
train_7901,column
train_7902,altar
train_7903,flying_buttress
train_7904,dome_outer
train_7905,dome_inner
train_7906,column
train_7907,stained_glass
train_7908,dome_inner
train_7909,gargoyle
train_7910,dome_outer
train_7911,dome_outer
train_7912,column
train_7913,gargoyle
train_7914,gargoyle
train_7915,vault
train_7916,column
train_7917,gargoyle
train_7918,gargoyle
train_7919,column
train_7920,dome_inner
train_7921,vault
train_7922,column
train_7923,altar
train_7924,dome_inner
train_7925,gargoyle
train_7926,column
train_7927,apse
train_7928,dome_outer
train_7929,vault
train_7930,altar
train_7931,vault
train_7932,stained_glass
train_7933,dome_outer
train_7934,bell_tower
train_7935,column
train_7936,altar
train_7937,vault
train_7938,stained_glass
train_7939,stained_glass
train_7940,column
train_7941,column
train_7942,altar
train_7943,stained_glass
train_7944,dome_inner
train_7945,dome_outer
train_7946,vault
train_7947,gargoyle
train_7948,altar
train_7949,dome_outer
train_7950,vault
train_7951,column
train_7952,vault
train_7953,apse
train_7954,dome_inner
train_7955,bell_tower
train_7956,gargoyle
train_7957,altar
train_7958,stained_glass
train_7959,column
train_7960,apse
train_7961,gargoyle
train_7962,bell_tower
train_7963,column
train_7964,altar
train_7965,gargoyle
train_7966,dome_inner
train_7967,stained_glass
train_7968,bell_tower
train_7969,dome_outer
train_7970,flying_buttress
train_7971,column
train_7972,dome_outer
train_7973,gargoyle
train_7974,gargoyle
train_7975,vault
train_7976,dome_inner
train_7977,column
train_7978,column
train_7979,altar
train_7980,dome_outer
train_7981,dome_outer
train_7982,dome_inner
train_7983,altar
train_7984,gargoyle
train_7985,gargoyle
train_7986,apse
train_7987,column
train_7988,bell_tower
train_7989,vault
train_7990,column
train_7991,stained_glass
train_7992,gargoyle
train_7993,bell_tower
train_7994,gargoyle
train_7995,vault
train_7996,gargoyle
train_7997,column
train_7998,vault
train_7999,column
train_8000,column
train_8001,gargoyle
train_8002,altar
train_8003,flying_buttress
train_8004,column
train_8005,altar
train_8006,flying_buttress
train_8007,vault
train_8008,altar
train_8009,apse
train_8010,altar
train_8011,bell_tower
train_8012,dome_outer
train_8013,vault
train_8014,column
train_8015,gargoyle
train_8016,gargoyle
train_8017,bell_tower
train_8018,altar
train_8019,apse
train_8020,altar
train_8021,dome_inner
train_8022,altar
train_8023,flying_buttress
train_8024,column
train_8025,bell_tower
train_8026,gargoyle
train_8027,altar
train_8028,dome_inner
train_8029,column
train_8030,dome_inner
train_8031,stained_glass
train_8032,apse
train_8033,gargoyle
train_8034,column
train_8035,column
train_8036,vault
train_8037,column
train_8038,altar
train_8039,altar
train_8040,column
train_8041,dome_inner
train_8042,column
train_8043,altar
train_8044,bell_tower
train_8045,gargoyle
train_8046,stained_glass
train_8047,column
train_8048,altar
train_8049,apse
train_8050,stained_glass
train_8051,gargoyle
train_8052,column
train_8053,stained_glass
train_8054,altar
train_8055,column
train_8056,gargoyle
train_8057,dome_outer
train_8058,flying_buttress
train_8059,gargoyle
train_8060,bell_tower
train_8061,vault
train_8062,bell_tower
train_8063,flying_buttress
train_8064,bell_tower
train_8065,altar
train_8066,stained_glass
train_8067,vault
train_8068,gargoyle
train_8069,dome_outer
train_8070,altar
train_8071,gargoyle
train_8072,dome_outer
train_8073,gargoyle
train_8074,altar
train_8075,vault
train_8076,altar
train_8077,gargoyle
train_8078,stained_glass
train_8079,column
train_8080,dome_outer
train_8081,column
train_8082,gargoyle
train_8083,column
train_8084,flying_buttress
train_8085,gargoyle
train_8086,flying_buttress
train_8087,column
train_8088,vault
train_8089,dome_outer
train_8090,gargoyle
train_8091,apse
train_8092,gargoyle
train_8093,flying_buttress
train_8094,vault
train_8095,altar
train_8096,gargoyle
train_8097,dome_inner
train_8098,gargoyle
train_8099,bell_tower
train_8100,gargoyle
train_8101,bell_tower
train_8102,gargoyle
train_8103,column
train_8104,column
train_8105,gargoyle
train_8106,column
train_8107,stained_glass
train_8108,flying_buttress
train_8109,dome_inner
train_8110,stained_glass
train_8111,bell_tower
train_8112,dome_outer
train_8113,gargoyle
train_8114,gargoyle
train_8115,stained_glass
train_8116,bell_tower
train_8117,column
train_8118,dome_inner
train_8119,bell_tower
train_8120,apse
train_8121,vault
train_8122,gargoyle
train_8123,dome_outer
train_8124,vault
train_8125,dome_outer
train_8126,bell_tower
train_8127,column
train_8128,column
train_8129,bell_tower
train_8130,bell_tower
train_8131,altar
train_8132,stained_glass
train_8133,altar
train_8134,altar
train_8135,gargoyle
train_8136,stained_glass
train_8137,stained_glass
train_8138,altar
train_8139,bell_tower
train_8140,column
train_8141,dome_inner
train_8142,dome_outer
train_8143,column
train_8144,gargoyle
train_8145,column
train_8146,bell_tower
train_8147,column
train_8148,gargoyle
train_8149,gargoyle
train_8150,vault
train_8151,bell_tower
train_8152,vault
train_8153,dome_outer
train_8154,altar
train_8155,gargoyle
train_8156,gargoyle
train_8157,column
train_8158,column
train_8159,vault
train_8160,dome_outer
train_8161,vault
train_8162,dome_outer
train_8163,stained_glass
train_8164,dome_outer
train_8165,bell_tower
train_8166,dome_outer
train_8167,vault
train_8168,bell_tower
train_8169,altar
train_8170,gargoyle
train_8171,dome_inner
train_8172,gargoyle
train_8173,column
train_8174,altar
train_8175,dome_inner
train_8176,altar
train_8177,gargoyle
train_8178,gargoyle
train_8179,dome_outer
train_8180,column
train_8181,dome_inner
train_8182,bell_tower
train_8183,gargoyle
train_8184,bell_tower
train_8185,column
train_8186,stained_glass
train_8187,stained_glass
train_8188,dome_inner
train_8189,vault
train_8190,gargoyle
train_8191,stained_glass
train_8192,stained_glass
train_8193,altar
train_8194,apse
train_8195,bell_tower
train_8196,column
train_8197,bell_tower
train_8198,dome_outer
train_8199,vault
train_8200,stained_glass
train_8201,dome_outer
train_8202,gargoyle
train_8203,altar
train_8204,column
train_8205,bell_tower
train_8206,vault
train_8207,bell_tower
train_8208,gargoyle
train_8209,stained_glass
train_8210,dome_outer
train_8211,stained_glass
train_8212,bell_tower
train_8213,altar
train_8214,vault
train_8215,gargoyle
train_8216,dome_outer
train_8217,dome_inner
train_8218,vault
train_8219,column
train_8220,vault
train_8221,altar
train_8222,bell_tower
train_8223,dome_outer
train_8224,bell_tower
train_8225,column
train_8226,column
train_8227,vault
train_8228,vault
train_8229,stained_glass
train_8230,altar
train_8231,altar
train_8232,column
train_8233,flying_buttress
train_8234,apse
train_8235,column
train_8236,column
train_8237,stained_glass
train_8238,bell_tower
train_8239,dome_outer
train_8240,dome_outer
train_8241,column
train_8242,column
train_8243,dome_outer
train_8244,bell_tower
train_8245,bell_tower
train_8246,vault
train_8247,column
train_8248,column
train_8249,apse
train_8250,column
train_8251,stained_glass
train_8252,bell_tower
train_8253,bell_tower
train_8254,vault
train_8255,bell_tower
train_8256,stained_glass
train_8257,vault
train_8258,gargoyle
train_8259,stained_glass
train_8260,column
train_8261,column
train_8262,gargoyle
train_8263,vault
train_8264,vault
train_8265,gargoyle
train_8266,stained_glass
train_8267,dome_outer
train_8268,gargoyle
train_8269,stained_glass
train_8270,dome_inner
train_8271,altar
train_8272,stained_glass
train_8273,column
train_8274,dome_outer
train_8275,flying_buttress
train_8276,vault
train_8277,column
train_8278,altar
train_8279,column
train_8280,column
train_8281,column
train_8282,column
train_8283,dome_outer
train_8284,vault
train_8285,column
train_8286,dome_outer
train_8287,stained_glass
train_8288,altar
train_8289,vault
train_8290,dome_outer
train_8291,altar
train_8292,stained_glass
train_8293,altar
train_8294,gargoyle
train_8295,column
train_8296,gargoyle
train_8297,gargoyle
train_8298,column
train_8299,bell_tower
train_8300,altar
train_8301,vault
train_8302,apse
train_8303,stained_glass
train_8304,column
train_8305,stained_glass
train_8306,dome_outer
train_8307,dome_outer
train_8308,column
train_8309,gargoyle
train_8310,altar
train_8311,stained_glass
train_8312,gargoyle
train_8313,column
train_8314,column
train_8315,vault
train_8316,bell_tower
train_8317,dome_inner
train_8318,column
train_8319,gargoyle
train_8320,vault
train_8321,column
train_8322,dome_inner
train_8323,altar
train_8324,bell_tower
train_8325,vault
train_8326,gargoyle
train_8327,altar
train_8328,bell_tower
train_8329,column
train_8330,dome_inner
train_8331,column
train_8332,apse
train_8333,stained_glass
train_8334,gargoyle
train_8335,gargoyle
train_8336,vault
train_8337,vault
train_8338,vault
train_8339,vault
train_8340,dome_inner
train_8341,gargoyle
train_8342,column
train_8343,altar
train_8344,vault
train_8345,altar
train_8346,dome_outer
train_8347,dome_outer
train_8348,bell_tower
train_8349,stained_glass
train_8350,altar
train_8351,gargoyle
train_8352,column
train_8353,dome_inner
train_8354,altar
train_8355,gargoyle
train_8356,stained_glass
train_8357,vault
train_8358,dome_outer
train_8359,gargoyle
train_8360,gargoyle
train_8361,vault
train_8362,vault
train_8363,gargoyle
train_8364,column
train_8365,gargoyle
train_8366,vault
train_8367,altar
train_8368,dome_inner
train_8369,column
train_8370,dome_outer
train_8371,bell_tower
train_8372,column
train_8373,vault
train_8374,gargoyle
train_8375,dome_outer
train_8376,column
train_8377,column
train_8378,bell_tower
train_8379,dome_outer
train_8380,dome_outer
train_8381,apse
train_8382,column
train_8383,gargoyle
train_8384,column
train_8385,vault
train_8386,column
train_8387,column
train_8388,column
train_8389,vault
train_8390,altar
train_8391,vault
train_8392,dome_outer
train_8393,column
train_8394,bell_tower
train_8395,column
train_8396,bell_tower
train_8397,stained_glass
train_8398,vault
train_8399,bell_tower
train_8400,vault
train_8401,column
train_8402,dome_outer
train_8403,vault
train_8404,gargoyle
train_8405,column
train_8406,dome_outer
train_8407,gargoyle
train_8408,altar
train_8409,flying_buttress
train_8410,gargoyle
train_8411,column
train_8412,altar
train_8413,bell_tower
train_8414,column
train_8415,dome_inner
train_8416,dome_outer
train_8417,gargoyle
train_8418,apse
train_8419,flying_buttress
train_8420,dome_outer
train_8421,stained_glass
train_8422,column
train_8423,gargoyle
train_8424,altar
train_8425,bell_tower
train_8426,column
train_8427,stained_glass
train_8428,gargoyle
train_8429,gargoyle
train_8430,dome_inner
train_8431,stained_glass
train_8432,gargoyle
train_8433,altar
train_8434,bell_tower
train_8435,gargoyle
train_8436,dome_outer
train_8437,dome_outer
train_8438,column
train_8439,stained_glass
train_8440,dome_inner
train_8441,bell_tower
train_8442,gargoyle
train_8443,dome_inner
train_8444,column
train_8445,stained_glass
train_8446,gargoyle
train_8447,apse
train_8448,dome_outer
train_8449,column
train_8450,column
train_8451,dome_outer
train_8452,column
train_8453,column
train_8454,dome_outer
train_8455,gargoyle
train_8456,dome_inner
train_8457,dome_outer
